http://dbpedia.org/resource/Cabinet_(file_format)	.cab	Cabinet (file format)
http://dbpedia.org/resource/DGCA_(computing)	.dgc	DGCA (computing)
http://dbpedia.org/resource/Truevision_TGA	.tga	Truevision TGA
http://dbpedia.org/resource/GEDCOM	.ged	GEDCOM
http://dbpedia.org/resource/Advanced_Stream_Redirector	.asx	Advanced Stream Redirector
http://dbpedia.org/resource/ICalendar	.icalendar	ICalendar
http://dbpedia.org/resource/ISO_image	.iso	ISO image
http://dbpedia.org/resource/Computer_Graphics_Metafile	.cgm	Computer Graphics Metafile
http://dbpedia.org/resource/Vector_Markup_Language	.htm or .html	Vector Markup Language
http://dbpedia.org/resource/COFF	.o	COFF
http://dbpedia.org/resource/XCOFF	.o	XCOFF
http://dbpedia.org/resource/PICT	.pict, .pct, .pic	PICT
http://dbpedia.org/resource/Extended_Vector_Animation	.eva	Extended Vector Animation
http://dbpedia.org/resource/ICO_(file_format)	CUR	ICO (file format)
http://dbpedia.org/resource/Deb_(file_format)	.deb	Deb (file format)
http://dbpedia.org/resource/StuffIt	.sitx	StuffIt
http://dbpedia.org/resource/Open_Financial_Exchange	.ofx	Open Financial Exchange
http://dbpedia.org/resource/StuffIt	.sit	StuffIt
http://dbpedia.org/resource/PostScript_Printer_Description	.ppd	PostScript Printer Description
http://dbpedia.org/resource/Quicken_Interchange_Format	.qif	Quicken Interchange Format
http://dbpedia.org/resource/.nfo	.nfo	.nfo
http://dbpedia.org/resource/Nullsoft_Streaming_Video	.nsv	Nullsoft Streaming Video
http://dbpedia.org/resource/ActionScript	.as	ActionScript
http://dbpedia.org/resource/Parchive	.par, .par2, .par3, pa3, .p??	Parchive
http://dbpedia.org/resource/Comma-separated_values	.csv or .txt	Comma-separated values
http://dbpedia.org/resource/X_PixMap	.xpm	X PixMap
http://dbpedia.org/resource/DOS_MZ_executable	.exe	DOS MZ executable
http://dbpedia.org/resource/EXE	.exe	EXE
http://dbpedia.org/resource/Atom_(standard)	.atom, .xml	Atom (standard)
http://dbpedia.org/resource/Simple_file_verification	.sfv	Simple file verification
http://dbpedia.org/resource/COM_file	.COM	COM file
http://dbpedia.org/resource/OpenDocument	.ods, .fods	OpenDocument
http://dbpedia.org/resource/OpenDocument	.odg, .fodg	OpenDocument
http://dbpedia.org/resource/Smacker_video	.smk	Smacker video
http://dbpedia.org/resource/XSL_Formatting_Objects	.xml	XSL Formatting Objects
http://dbpedia.org/resource/Extensible_Application_Markup_Language	.xaml	Extensible Application Markup Language
http://dbpedia.org/resource/ASP.NET	.aspx	ASP.NET
http://dbpedia.org/resource/XCF_(file_format)	.xcf	XCF (file format)
http://dbpedia.org/resource/Mach-O	.o, .dylib	Mach-O
http://dbpedia.org/resource/OPML	.opml	OPML
http://dbpedia.org/resource/.dwg	.dwg	.dwg
http://dbpedia.org/resource/Musepack	.mpc, .mp+, .mpp	Musepack
http://dbpedia.org/resource/DjVu	.djvu, .djv	DjVu
http://dbpedia.org/resource/OpenDocument	.odt, .fodt	OpenDocument
http://dbpedia.org/resource/OpenDocument	.odp, .fodp	OpenDocument
http://dbpedia.org/resource/SWF	.swf	SWF
http://dbpedia.org/resource/Chemical_Markup_Language	.cml	Chemical Markup Language
http://dbpedia.org/resource/GPS_eXchange_Format	.gpx	GPS eXchange Format
http://dbpedia.org/resource/MARC_standards	.mrc, .marc	MARC standards
http://dbpedia.org/resource/RMVB	.rmvb	RMVB
http://dbpedia.org/resource/ReStructuredText	.rst	ReStructuredText
http://dbpedia.org/resource/Java_class_file	.class	Java class file
http://dbpedia.org/resource/InkML	.ink, .inkml	InkML
http://dbpedia.org/resource/MOD_(file_format)	.mod	MOD (file format)
http://dbpedia.org/resource/ART_image_file_format	.art	ART image file format
http://dbpedia.org/resource/Tiny_Tafel	.tt	Tiny Tafel
http://dbpedia.org/resource/Adobe_Illustrator_Artwork	.ai	Adobe Illustrator Artwork
http://dbpedia.org/resource/MXML	.mxml	MXML
http://dbpedia.org/resource/BinHex	.hqx	BinHex
http://dbpedia.org/resource/MacBinary	.bin	MacBinary
http://dbpedia.org/resource/APNG	.png .apng	APNG
http://dbpedia.org/resource/Adaptive_Multi-Rate_audio_codec	.amr	Adaptive Multi-Rate audio codec
http://dbpedia.org/resource/LHA_(file_format)	.lzh, .lha	LHA (file format)
http://dbpedia.org/resource/MHTML	.mht, .mhtml	MHTML
http://dbpedia.org/resource/GCA_(file_format)	.gca	GCA (file format)
http://dbpedia.org/resource/Blorb	.blorb, .blb, .gblorb, .glb, .zblorb, .zlb	Blorb
http://dbpedia.org/resource/QuickTime_VR	.qtvr	QuickTime VR
http://dbpedia.org/resource/Digital_Negative	.dng	Digital Negative
http://dbpedia.org/resource/Wireless_Application_Protocol_Bitmap_Format	.wbmp	Wireless Application Protocol Bitmap Format
http://dbpedia.org/resource/TTA_(codec)	.tta	TTA (codec)
http://dbpedia.org/resource/Adaptive_Multi-Rate_Wideband	.awb	Adaptive Multi-Rate Wideband
http://dbpedia.org/resource/JBIG	.jbg, .jbig	JBIG
http://dbpedia.org/resource/WavPack	.wv	WavPack
http://dbpedia.org/resource/S5_(file_format)	.xhtml, .html	S5 (file format)
http://dbpedia.org/resource/Opera_Show_Format	.xhtml, .html	Opera Show Format
http://dbpedia.org/resource/VOB	.VOB	VOB
http://dbpedia.org/resource/Windows_Installer	.msi, .msp	Windows Installer
http://dbpedia.org/resource/Qualcomm_code-excited_linear_prediction	.qcp	Qualcomm code-excited linear prediction
http://dbpedia.org/resource/QCP	.qcp	QCP
http://dbpedia.org/resource/MapInfo_Interchange_Format	.mif	MapInfo Interchange Format
http://dbpedia.org/resource/Management_Information_Format	.mif	Management Information Format
http://dbpedia.org/resource/XBRL	.xbrl, .xml	XBRL
http://dbpedia.org/resource/M3U	.m3u or .m3u8 if UTF-8	M3U
http://dbpedia.org/resource/PLS_(file_format)	.pls	PLS (file format)
http://dbpedia.org/resource/Personal_Storage_Table	.pst	Personal Storage Table
http://dbpedia.org/resource/ACE_(file_format)	.ace	ACE (file format)
http://dbpedia.org/resource/NZB	.nzb	NZB
http://dbpedia.org/resource/JHTML	.jhtml	JHTML
http://dbpedia.org/resource/X_BitMap	.xbm	X BitMap
http://dbpedia.org/resource/Linear_pulse-code_modulation	.L16, .WAV, .AIFF, .AU, .PCM	Linear pulse-code modulation
http://dbpedia.org/resource/XML_Resource	.xrc	XML Resource
http://dbpedia.org/resource/XPInstall	.xpi	XPInstall
http://dbpedia.org/resource/DVR-MS	.DVR-MS	DVR-MS
http://dbpedia.org/resource/COLLADA	.dae	COLLADA
http://dbpedia.org/resource/MPEG_transport_stream	.ts	MPEG transport stream
http://dbpedia.org/resource/ARC_(file_format)	.arc, .ark, .sue	ARC (file format)
http://dbpedia.org/resource/Chemical_table_file	.mol, .sd, .sdf	Chemical table file
http://dbpedia.org/resource/JSON	.json	JSON
http://dbpedia.org/resource/TeX_font_metric	.tfm	TeX font metric
http://dbpedia.org/resource/Wavefront_.obj_file	.obj	Wavefront .obj file
http://dbpedia.org/resource/Relocatable_Object_Module_Format	.obj	Relocatable Object Module Format
http://dbpedia.org/resource/Multimedia_Container_Format	.mcf, .av.mcf, .audio.mcf, .video.mcf	Multimedia Container Format
http://dbpedia.org/resource/Wavefront_.obj_file	.mtl	Wavefront .obj file
http://dbpedia.org/resource/Zoo_(file_format)	.zoo	Zoo (file format)
http://dbpedia.org/resource/Microsoft_Compiled_HTML_Help	.chm	Microsoft Compiled HTML Help
http://dbpedia.org/resource/WinHelp	.hlp	WinHelp
http://dbpedia.org/resource/Open_eBook	.opf	Open eBook
http://dbpedia.org/resource/Bink_Video	.bik	Bink Video
http://dbpedia.org/resource/XML_Shareable_Playlist_Format	.xspf	XML Shareable Playlist Format
http://dbpedia.org/resource/File_shortcut	.lnk	File shortcut
http://dbpedia.org/resource/ICO_(file_format)	.ico	ICO (file format)
http://dbpedia.org/resource/Dynamic-link_library	.dll	Dynamic-link library
http://dbpedia.org/resource/Keyhole_Markup_Language	.kml, .kmz	Keyhole Markup Language
http://dbpedia.org/resource/LDAP_Data_Interchange_Format	.ldif	LDAP Data Interchange Format
